"","Site_ID","Site_Visit","X","Region","SbWtrshd","Date","O","H","Opm","Hpm","P.18O.","P.2H.","Ps.18O.","Ps.2H.","met_station","rh","temp","EI","starO","starH","sslO","sslH","EO","EH","slope","input","IO","IH","X2","per.rain"
"58","308",1,19,"Grassland","05CG","2015-05-07",-9.830948,-104.495252,-0.00983,-0.104495252,-0.018983333,-0.1465,-0.0135,-0.1045,"Hand Hills",0.522903226,279.7209677,0.493582806,0.009974405,0.001039648,-0.00419318,-0.07748486,-0.030504673,-0.197249809,4.486385602,-60.39408153,-20.03466333,-150.2773066,-25.604866027832,45.6275102519348
"59","308",2,20,"Grassland","05CG","2015-05-20",-5.134009,-81.24204,-0.00513,-0.08124204,-0.018983333,-0.1465,-0.0135,-0.1045,"Hand Hills",0.541548387,280.6274194,0.998158983,0.008158091,-0.008624798,-0.004600702,-0.079054813,-0.020109294,-0.15078176,4.642389643,-57.42658113,-20.08171704,-150.6537364,-25.604866027832,46.0162275652186
"60","31",1,81,"Parkland","05FA","2015-05-03",-15.656514,-127.653592,-0.01566,-0.127653592,-0.01915,-0.147916667,-0.013575,-0.10475,"Wetaskiwin",0.582903226,278.3887097,0.12491511,0.004845881,-0.022555482,-0.005419139,-0.080988064,-0.043089406,-0.248032831,4.388692938,-58.92666059,-19.08634724,-142.690778,-25.5787156422933,52.7347557283849
"61","31",2,82,"Parkland","05FA","2015-05-14",-12.377581,-113.410272,-0.01238,-0.113410272,-0.01915,-0.147916667,-0.013575,-0.10475,"Wetaskiwin",0.574322581,279.8725806,0.299335337,0.005395619,-0.021069597,-0.005318892,-0.081292952,-0.035326123,-0.21556464,4.451922754,-58.29546831,-19.24858552,-143.9886842,-25.5787156422933,54.0863229000394
"62","312",1,21,"Grassland","05CG","2015-05-08",-11.21,-111.73175,-0.01121,-0.11173175,-0.01895,-0.146333333,-0.013475,-0.1045,"Hand Hills",0.517645161,279.8435484,0.407782514,0.010499175,0.003370394,-0.004067447,-0.077171088,-0.033390018,-0.210571781,4.456264793,-61.77702167,-20.25462329,-152.0369863,-25.6273810068766,44.2115640863824
"63","312",2,22,"Grassland","05CG","2015-05-20",-7.893964,-96.462272,-0.00789,-0.096462272,-0.01895,-0.146333333,-0.013475,-0.1045,"Hand Hills",0.541548387,280.6274194,0.712397543,0.00818364,-0.008624798,-0.004571494,-0.078969675,-0.026009366,-0.18057719,4.642266148,-59.83479209,-20.79819163,-156.385533,-25.6273810068766,39.7386271393561
"64","317",1,92,"Parkland","05FA","2015-05-02",-14.990404,-135.875226,-0.01499,-0.135875226,-0.01915,-0.148083333,-0.01345,-0.10375,"New Sarepta",0.584032258,278.4080645,0.314702642,0.004884686,-0.021901853,-0.005369082,-0.080556064,-0.041701296,-0.267090197,4.912340068,-62.23924838,-23.3961155,-177.168924,-25.7431367238363,19.0921265789342
"65","317",2,93,"Parkland","05FA","2015-05-22",-9.186737,-108.062241,-0.00919,-0.108062241,-0.01915,-0.148083333,-0.01345,-0.10375,"New Sarepta",0.550193548,281.2435484,0.749000857,0.00739601,-0.012207875,-0.004846787,-0.080253597,-0.028567374,-0.203612351,4.931014508,-62.74621767,-23.70366946,-179.6293557,-25.7431367238363,16.5902918811743
"66","32",1,83,"Parkland","05FA","2015-05-03",-16.211912,-135.672237,-0.01621,-0.135672237,-0.019266667,-0.14875,-0.013775,-0.10625,"Lacombe",0.601290323,278.5822581,0.168921656,0.003254154,-0.030918636,-0.005954968,-0.08340672,-0.044345249,-0.266081721,4.635092558,-60.53738664,-20.96265287,-157.7012229,-25.6072820027669,39.2538745415365
"67","32",2,84,"Parkland","05FA","2015-05-21",-12.937603,-118.578289,-0.01294,-0.118578289,-0.019266667,-0.14875,-0.013775,-0.10625,"Lacombe",0.598516129,281.0725806,0.317433783,0.003271457,-0.03252575,-0.006006433,-0.084488738,-0.03610989,-0.224997204,4.592983087,-59.14508785,-20.29490596,-152.3592477,-25.6072820027669,44.8973075652241
"68","321",1,123,"Parkland","05FC","2015-05-05",-12.253401,-118.241356,-0.01225,-0.118241356,-0.018958333,-0.146416667,-0.01335,-0.10325,"Alliance",0.544225806,279.6306452,0.384509205,0.008166342,-0.007050494,-0.004511435,-0.07791822,-0.03551534,-0.22571484,4.619467536,-61.65287868,-21.19573749,-159.5658999,-25.4492359161377,68.2501615256852
"69","321",2,124,"Parkland","05FC","2015-05-26",-4.206693,-81.05671,-0.00421,-0.08105671,-0.018958333,-0.146416667,-0.01335,-0.10325,"Alliance",0.489709677,282.9725806,1.057612286,0.01318153,0.01395166,-0.003631284,-0.076960403,-0.020064624,-0.153642528,4.578211179,-61.78244094,-20.97804531,-157.8243625,-25.4492359161377,35.1550995089241
"70","321",3,125,"Parkland","05FC","2015-06-15",-4.84,-76.15692,-0.00484,-0.07615692,-0.018958333,-0.146416667,-0.01335,-0.10325,"Alliance",0.538709677,287.0467742,0.863227674,0.007986565,-0.014227705,-0.004750112,-0.0816361,-0.019148494,-0.135671906,4.159416539,-56.02534395,-17.19148786,-127.5319029,-25.4492359161377,36.9543220508175
"71","333",1,94,"Parkland","05FA","2015-05-08",-14.886791,-136.048815,-0.01489,-0.136048815,-0.019208333,-0.148416667,-0.01345,-0.10375,"New Sarepta",0.568193548,279.4564516,0.324743708,0.006048401,-0.0171513,-0.005135754,-0.080404133,-0.041235962,-0.263893228,4.852523958,-63.79473326,-23.44568546,-177.5654837,-25.8004430135091,9.15419157250037
"72","333",2,95,"Parkland","05FA","2015-05-23",-10.486686,-112.777003,-0.01049,-0.112777003,-0.019208333,-0.148416667,-0.01345,-0.10375,"New Sarepta",0.544032258,281.4596774,0.572256122,0.007912523,-0.009942888,-0.004766434,-0.080220319,-0.031451296,-0.212565953,4.760628784,-62.83800705,-22.48523007,-169.8818405,-25.8004430135091,43.7629812760329
"73","333",3,96,"Parkland","05FA","2015-06-14",-9.68905,-106.551803,-0.00969,-0.106551803,-0.019208333,-0.148416667,-0.01345,-0.10375,"New Sarepta",0.505387097,287.2919355,0.532134504,0.010985139,-0.000942552,-0.004317756,-0.081554776,-0.029808073,-0.194146883,4.354049171,-64.36106654,-20.39552095,-153.1641676,-25.8004430135091,19.0661788482684
"74","333",5,97,"Parkland","05FA","2015-07-30",-9.590171,-104.292916,-0.00959,-0.104292916,-0.019208333,-0.148416667,-0.01345,-0.10375,"New Sarepta",0.691612903,290.5177419,0.996806679,-0.002603939,-0.061448637,-0.007849399,-0.09097939,-0.024718169,-0.187624984,5.508404157,-51.46732014,-24.6698598,-187.3588784,-25.8004430135091,26.8428666071564
"75","336",1,44,"Grassland","05CH","2015-05-02",-9.743463,-107.836421,-0.00974,-0.107836421,-0.018383333,-0.141916667,-0.012925,-0.10025,"Cabin Lake",0.554322581,279.65,0.614064676,0.00772063,-0.008006519,-0.004209771,-0.074589693,-0.030483589,-0.208781523,4.866327691,-60.43838929,-22.47790526,-169.8232421,-24.9504235585531,19.6769394194858
"76","336",2,45,"Grassland","05CH","2015-05-14",-4.849911,-84.80797,-0.00485,-0.08480797,-0.018383333,-0.141916667,-0.012925,-0.10025,"Cabin Lake",0.516064516,281.4274194,1.098124913,0.01105431,0.006492124,-0.003551914,-0.073450644,-0.020999518,-0.163000838,4.841808083,-61.3252008,-22.58418825,-170.673506,-24.9504235585531,20.5607585172706
"77","338",1,46,"Grassland","05CH","2015-05-03",-9.974954,-104.265234,-0.00997,-0.104265234,-0.018641667,-0.144166667,-0.0132,-0.10225,"Pollockville",0.573064516,279.266129,0.510330914,0.005927793,-0.017151203,-0.004829511,-0.077680879,-0.030382436,-0.199951274,4.687634476,-57.52951828,-20.38709731,-153.0967785,-25.3769607543945,58.5646944112954
"78","338",2,47,"Grassland","05CH","2015-05-19",-6.656092,-84.98633,-0.00666,-0.08498633,-0.018641667,-0.144166667,-0.0132,-0.10225,"Pollockville",0.539677419,281.2241935,0.679674836,0.00857632,-0.006131289,-0.004269885,-0.076876586,-0.023705741,-0.159990074,4.400145806,-55.68135893,-18.2455609,-135.9644872,-25.3769607543945,40.9779052839087
"79","344",1,126,"Parkland","05FC","2015-05-09",-13.08617,-120.000564,-0.01309,-0.120000564,-0.019133333,-0.147916667,-0.013675,-0.1055,"Big Valley",0.503967742,280.3145161,0.289739531,0.011625849,0.008323471,-0.004019394,-0.078065154,-0.03696651,-0.22375992,4.34566672,-63.11578663,-20.00796891,-150.0637512,-25.6077715555827,49.6775556120434
"80","344",2,127,"Parkland","05FC","2015-05-19",-11.778823,-112.77404,-0.01178,-0.11277404,-0.019133333,-0.147916667,-0.013675,-0.1055,"Big Valley",0.529903226,280.8790323,0.353482867,0.009016594,-0.004978402,-0.004552056,-0.079825166,-0.034128643,-0.210840628,4.388033256,-61.08300824,-19.67986233,-147.4388986,-25.6077715555827,70.2659434694361
"81","344",3,128,"Parkland","05FC","2015-06-17",-8.018914,-96.332891,-0.00802,-0.096332891,-0.019133333,-0.147916667,-0.013675,-0.1055,"Big Valley",0.511032258,287.6435484,0.621192586,0.010161849,-0.005920662,-0.004515817,-0.082621094,-0.02612734,-0.173301406,4.250680437,-62.2424339,-19.26814524,-144.1451619,-25.6077715555827,48.9942576906828
"82","344",4,129,"Parkland","05FC","2015-06-27",-7.717735,-93.37525,-0.00772,-0.09337525,-0.019133333,-0.147916667,-0.013675,-0.1055,"Big Valley",0.597483871,288.2016129,0.791974559,0.00295187,-0.038121718,-0.006156535,-0.086911198,-0.022924275,-0.162463252,4.54398538,-58.29568287,-19.76139871,-148.0911897,-25.6077715555827,46.9279296892502
"83","344",5,130,"Parkland","05FC","2015-07-22",-7.67147,-88.90652,-0.00767,-0.08890652,-0.019133333,-0.147916667,-0.013675,-0.1055,"Big Valley",0.60416129,292.0790323,0.657053087,0.002244383,-0.04333191,-0.006422892,-0.088836686,-0.022209308,-0.148077167,4.069701812,-57.69190711,-17.22309704,-127.7847763,-25.6077715555827,53.1278612521223
"84","345",1,23,"Grassland","05CG","2015-05-08",-7.465322,-94.839631,-0.00747,-0.094839631,-0.018616667,-0.144083333,-0.013225,-0.103,"Finnegan",0.527193548,280.6983871,0.729134956,0.00974877,-0.000711185,-0.004002826,-0.076235451,-0.025768412,-0.179400741,4.621226788,-60.31906689,-20.81201149,-156.4960919,-25.022175470988,35.6878982714273
"85","345",2,24,"Grassland","05CG","2015-05-19",-3.822555,-74.705891,-0.00382,-0.074705891,-0.018616667,-0.144083333,-0.013225,-0.103,"Finnegan",0.539967742,281.266129,1.171233184,0.008520874,-0.007141695,-0.004279229,-0.077278405,-0.017643054,-0.139060511,4.655600663,-56.92149647,-20.01001966,-150.0801572,-25.022175470988,42.4860664598406
"86","346",1,25,"Grassland","05CG","2015-05-06",-11.64426,-115.097684,-0.01164,-0.115097684,-0.018775,-0.145166667,-0.013375,-0.10375,"Hand Hills",0.528129032,279.5016129,0.40904552,0.009626047,-0.000245205,-0.004117296,-0.076553349,-0.034320904,-0.21836857,4.553208556,-62.09833641,-20.91752216,-157.3401773,-25.1419258117676,35.9006568014811
"87","346",2,26,"Grassland","05CG","2015-05-19",-7.712832,-96.000898,-0.00771,-0.096000898,-0.018775,-0.145166667,-0.013375,-0.10375,"Hand Hills",0.544709677,280.3951613,0.74912459,0.008027069,-0.008830752,-0.004485622,-0.078015013,-0.025681589,-0.18061002,4.707937824,-59.70269738,-21.17295897,-159.3836717,-25.1419258117676,33.7298535340334
"88","351",1,98,"Parkland","05FA","2015-05-02",-12.79338,-117.403788,-0.01279,-0.117403788,-0.019125,-0.148,-0.013425,-0.10375,"New Sarepta",0.584032258,278.4080645,0.312139637,0.00491015,-0.021901853,-0.005343815,-0.080517328,-0.036578751,-0.227353009,4.621899614,-58.28969194,-20.21541225,-151.723298,-25.7295583089193,51.721655334073
"89","351",2,99,"Parkland","05FA","2015-05-15",-8.718474,-96.409376,-0.00872,-0.096409376,-0.019125,-0.148,-0.013425,-0.10375,"New Sarepta",0.56983871,280.3145161,0.575860939,0.005869296,-0.018800364,-0.005155482,-0.080751124,-0.027206125,-0.180655619,4.557269021,-56.66999014,-19.36543707,-144.9234966,-25.7295583089193,44.8138480104743
"90","360",1,48,"Grassland","05CH","2015-05-04",-8.558337,-101.63124,-0.00856,-0.10163124,-0.018991667,-0.1465,-0.013475,-0.10425,"Spondin",0.568258065,278.7274194,0.765660649,0.006079658,-0.016843371,-0.005021596,-0.079371887,-0.02698288,-0.192656104,4.94085952,-59.33748251,-22.66567455,-171.3253964,-25.6819871266683,24.7097219434158
"91","360",2,49,"Grassland","05CH","2015-05-21",-2.314527,-68.432746,-0.00231,-0.068432746,-0.018991667,-0.1465,-0.013475,-0.10425,"Spondin",0.543612903,280.6822581,1.5,0.007995254,-0.009299317,-0.004633708,-0.07906422,-0.014026118,-0.125591987,4.878684273,-57.16298533,-21.51752377,-162.1401901,-25.6819871266683,34.1154071308087
"92","365",1,100,"Parkland","05FA","2015-05-02",-17.557134,-146.955017,-0.01756,-0.146955017,-0.01915,-0.148,-0.0135,-0.10425,"Wetaskiwin",0.591032258,278.1887097,0.169609507,0.004319439,-0.024741868,-0.005524918,-0.081089542,-0.047842236,-0.292077916,4.792344299,-62.80145111,-22.69615504,-171.5692403,-25.495672861735,25.9761656361504
"93","365",2,101,"Parkland","05FA","2015-05-21",-14.108893,-129.515096,-0.01411,-0.129515096,-0.01915,-0.148,-0.0135,-0.10425,"Wetaskiwin",0.57983871,280.6403226,0.327911628,0.004978959,-0.023422943,-0.005416352,-0.081743945,-0.039329164,-0.250041959,4.779177664,-62.08089916,-22.37965701,-169.0372561,-25.495672861735,23.3377306467335
"94","365",3,102,"Parkland","05FA","2015-06-14",-11.072299,-111.4235,-0.01107,-0.1114235,-0.01915,-0.148,-0.0135,-0.10425,"Wetaskiwin",0.540774194,286.9435484,0.431959157,0.007661822,-0.016012243,-0.004955354,-0.083024934,-0.03214378,-0.203933629,4.38982138,-62.82817732,-20.17301219,-151.3840975,-25.495672861735,44.3715057344867
"95","366",1,27,"Grassland","05CG","2015-05-06",-6.433195,-86.073791,-0.00643,-0.086073791,-0.018825,-0.145583333,-0.013425,-0.1045,"Hand Hills",0.528129032,279.5016129,0.74221203,0.009574881,-0.00108182,-0.004167897,-0.077168841,-0.023499706,-0.162495269,4.477023576,-57.28652941,-19.09934138,-142.7947311,-25.3197778065999,52.2955243699337
"96","368",1,131,"Parkland","05FC","2015-05-05",-14.75,-130.481664,-0.01475,-0.130481664,-0.018966667,-0.146416667,-0.01325,-0.10275,"Kessler",0.552,279.9758065,0.251013109,0.007558417,-0.010225621,-0.004627209,-0.078266819,-0.041001472,-0.250929736,4.588240673,-62.80511408,-21.33946363,-160.715709,-25.7624791463216,43.7778649799543
"97","368",2,132,"Parkland","05FC","2015-05-26",-11.66682,-118.298082,-0.01167,-0.118298082,-0.018966667,-0.146416667,-0.01325,-0.10275,"Kessler",0.518,283.0887097,0.450719617,0.010364806,0.000354962,-0.00412808,-0.078225015,-0.034230407,-0.221265115,4.564059203,-65.0355111,-21.83841793,-164.7073434,-25.7624791463216,31.3611808693819
"98","368",3,133,"Parkland","05FC","2015-06-15",-10.721528,-109.742446,-0.01072,-0.109742446,-0.018966667,-0.146416667,-0.01325,-0.10275,"Kessler",0.551193548,287.15,0.459328971,0.007011044,-0.018579252,-0.004936013,-0.081996724,-0.031543383,-0.202346701,4.447128357,-62.06923002,-20.28478292,-152.2782633,-25.7624791463216,43.9002197093486
"99","368",4,134,"Parkland","05FC","2015-06-27",-11.003863,-108.237109,-0.011,-0.108237109,-0.018966667,-0.146416667,-0.01325,-0.10275,"Kessler",0.649387097,288.0532258,0.470556685,4.44e-05,-0.049280066,-0.006785227,-0.086885085,-0.030698951,-0.201570556,4.737990608,-56.11921231,-20.26947331,-152.1557865,-25.7624791463216,77.3688466778987
"100","368",5,135,"Parkland","05FC","2015-08-05",-9.477936,-92.071321,-0.00948,-0.092071321,-0.018966667,-0.146416667,-0.01325,-0.10275,"Kessler",0.698903226,290.9983871,0.440227156,-0.002792048,-0.062147687,-0.007780726,-0.090070576,-0.024476163,-0.152454751,4.026591918,-53.89922962,-16.08171834,-118.6537467,-25.7624791463216,35.348834268562
"101","375",1,50,"Grassland","05CH","2015-05-02",-8.15313,-101.748111,-0.00815,-0.101748111,-0.018458333,-0.142666667,-0.013025,-0.1015,"Pollockville",0.579290323,279.1209677,0.908181709,0.005627263,-0.018505262,-0.004764571,-0.076823153,-0.026304886,-0.195733019,5.176838153,-59.55688005,-24.6379357,-187.1034856,-24.8804728190104,-42.5423661121478
"102","375",2,51,"Grassland","05CH","2015-05-22",1.675526,-54.570973,0.00168,-0.054570973,-0.018458333,-0.142666667,-0.013025,-0.1015,"Pollockville",0.523774194,281.8854839,1.5,0.010160086,0.000822593,-0.003812783,-0.075194529,-0.007208333,-0.103737822,5.531616359,-63.86408848,-29.92407147,-229.3925718,-24.8804728190104,2.04578191619238
"103","377",1,71,"Parkland","05CD","2015-05-04",-13.365713,-128.962133,-0.01337,-0.128962133,-0.019075,-0.147416667,-0.01355,-0.10475,"Ferintosh",0.584064516,278.5887097,0.437160468,0.00476587,-0.023209363,-0.005404225,-0.080927514,-0.037748473,-0.250785371,4.997164467,-62.15004407,-24.02730462,-182.218437,-25.4771715799967,21.0659282726394
"104","377",2,72,"Parkland","05CD","2015-05-20",-8.65773,-102.867822,-0.00866,-0.102867822,-0.019075,-0.147416667,-0.01355,-0.10475,"Ferintosh",0.573870968,280.6241935,0.789774792,0.005395452,-0.021764976,-0.005296739,-0.081425818,-0.026772255,-0.192575668,4.952881214,-59.97587069,-22.96460217,-173.7168174,-25.4771715799967,12.1559998552242
"105","379",1,28,"Grassland","05CG","2015-05-05",-7.582892,-93.556232,-0.00758,-0.093556232,-0.018983333,-0.146583333,-0.0135,-0.1045,"Craigmyle",0.561096774,279.4403226,0.75610856,0.006581542,-0.015166508,-0.004925138,-0.079534454,-0.024881752,-0.175210898,4.719444878,-57.78283983,-20.66200301,-155.2960241,-25.6029376983643,51.1605541785208
"106","379",2,29,"Grassland","05CG","2015-05-16",-3.384603,-69.40712,-0.00338,-0.06940712,-0.018983333,-0.146583333,-0.0135,-0.1045,"Craigmyle",0.583354839,280.5854839,1.477411279,0.004713257,-0.024897793,-0.005410403,-0.081392395,-0.014230741,-0.120767863,4.733385638,-53.40827655,-19.4110077,-145.2880616,-25.6029376983643,40.8242594608418
"107","384",1,52,"Grassland","05CH","2015-05-03",-6.742646,-89.27864,-0.00674,-0.08927864,-0.018633333,-0.143916667,-0.0132,-0.10225,"Pollockville",0.573064516,279.266129,0.891190205,0.005927793,-0.017151203,-0.004825862,-0.07756174,-0.023005183,-0.168503408,4.870819205,-56.44931856,-21.2353721,-159.8829768,-25.2205804189046,33.1532104110142
"108","388",1,53,"Grassland","05CH","2015-05-03",-12.167836,-117.090686,-0.01217,-0.117090686,-0.018425,-0.1425,-0.013,-0.10125,"Cabin Lake",0.549032258,279.7822581,0.373037865,0.00808784,-0.007081888,-0.004173096,-0.075202321,-0.03571737,-0.225770806,4.615382459,-60.92148147,-20.95406072,-157.6324858,-24.9129670461019,39.0224782634904
"109","388",2,54,"Grassland","05CH","2015-05-22",-6.927413,-93.226354,-0.00693,-0.093226354,-0.018425,-0.1425,-0.013,-0.10125,"Cabin Lake",0.491225806,282.45,0.731529458,0.013434584,0.01627492,-0.003182974,-0.073525149,-0.025608889,-0.177333573,4.502795514,-62.02198108,-20.59415781,-154.7532625,-24.9129670461019,36.2530108527
"110","388",3,55,"Grassland","05CH","2015-06-14",-3.439647,-75.228141,-0.00344,-0.075228141,-0.018425,-0.1425,-0.013,-0.10125,"Cabin Lake",0.493354839,288.1467742,1.056392849,0.012594508,0.006271229,-0.003508193,-0.076945548,-0.018293637,-0.139429696,4.322278541,-60.35950282,-19.1312756,-143.0502048,-24.9129670461019,48.5327578237006
"111","388",4,56,"Grassland","05CH","2015-06-29",-1.046841,-62.160273,-0.00105,-0.062160273,-0.018425,-0.1425,-0.013,-0.10125,"Cabin Lake",0.568290323,290.3693548,1.5,0.005641616,-0.026351955,-0.005001703,-0.081571699,-0.009489431,-0.101670416,4.681612215,-57.24458017,-20.26423207,-152.1138566,-24.9129670461019,33.2319086486293
"112","395",1,73,"Parkland","05CD","2015-05-07",-13.919783,-132.213812,-0.01392,-0.132213812,-0.019175,-0.148083333,-0.013775,-0.10625,"Big Valley",0.503516129,280.0887097,0.368694574,0.011595019,0.008076607,-0.004070356,-0.078371655,-0.038521725,-0.245343681,4.598452667,-68.20335088,-22.99052261,-173.9241809,-25.5557943979899,59.7954130257281
"113","395",2,74,"Parkland","05CD","2015-05-19",-11.606265,-118.802747,-0.01161,-0.118802747,-0.019175,-0.148083333,-0.013775,-0.10625,"Big Valley",0.529903226,280.8790323,0.487709905,0.008914293,-0.005812685,-0.00462513,-0.080309865,-0.03366602,-0.221594938,4.660504904,-64.69428506,-22.36693959,-168.9355167,-25.5557943979899,21.7750323223331
"114","395",3,75,"Parkland","05CD","2015-06-17",-4.80027,-80.17741,-0.0048,-0.08017741,-0.019175,-0.148083333,-0.013775,-0.10625,"Big Valley",0.511032258,287.6435484,0.926538788,0.010059432,-0.006754155,-0.004587796,-0.083094394,-0.019598538,-0.142683102,4.223774705,-59.90329141,-18.51141973,-138.0913578,-25.5557943979899,27.0682493918577
"115","396",1,103,"Parkland","05FA","2015-05-01",-18.698605,-149.291404,-0.0187,-0.149291404,-0.019316667,-0.14925,-0.013675,-0.1055,"Breton Plots",0.565903226,278.3983871,0.090869746,0.006096356,-0.016885347,-0.00521797,-0.081096154,-0.049598552,-0.289828216,4.548330062,-64.23763185,-21.50774355,-162.0619484,-25.7700436909993,35.2400557607839
